Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
pushin P (feat. Young Thug),Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,83,"atl hip hop, melodic rap, rap, trap",136266,2022-01-13,76,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3XOalgusokruzA5ZBA2Qcb,spotify:track:3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/tracks/3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/audio-analysis/3XOalgusokruzA5ZBA2Qcb,136267,1,"Wheezy outta here
Pushin' P
Yeah, pushin' P, turn me up
Turn me up, P, uh-ah

Pointers in the Patek and my piece, I'm pushin' P
Copped new hammers for my P, we don't want no peace
Got a spot across the spot, just for Ps
Dropped the dot and then we plot, exotic Ps

She not a lesbian, for P, she turn Pesbian (pushin' P, I'm pushin' P)
Off capital P, I rock these Presidents, count presidents (pushin' P)
Portuguese on her knees, my banana P
"
Thousand Miles,The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,80,australian hip hop,164781,2022-04-22,76,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,audio_features,1r8ZCjfrQxoy2wVaBUbpwg,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,164782,4,"Oh, oh, oh, oh

I know that look on your face
You're comin' my way, you're comin' my way tonight
Here goes another mistake, I know I'm gon' make
I know I'm gon' make tonight, oh

I wish I let it go, you're better off alone
'Cause I'm about to fuck it up with you
I know that look on your face
You're comin' my way, you're comin' my way tonight

And I will never change
I couldn't even if I wanted to for you (oh, oh, oh)
There's nothin' left to say
If I was you, if I was you then I would stay
A thousand miles away
"
Seven (feat. Latto) (Explicit Ver.),Jung Kook,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,89,k-pop,184400,2023-07-14,91,0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,7x9aauaA9cu6tyfpHnqDLo,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4,"Weight of the world on your shoulders
I'll kiss your waist and ease your mind
I must be favored to know ya
I'll take my hands and trace your lines

It's the way that you can ride
It's the way that you can ride (oh-oh, oh-oh)
Think I met you in another life
So break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be fuckin' you right

Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right, seven days a week

You love when I jump right in
All of me, I'm offering
Show you what devotion is
Deeper than the ocean is
Wind it back, I'll take it slow
Leave you with that afterglow
Show you what devotion is
Deeper than the ocean is
"
Cruel Summer,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,178426,2019-08-23,98,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4,"(Yeah, yeah, yeah, yeah)

Fever dream high in the quiet of the night
You know that I caught it (oh yeah, you're right, I want it)
Bad, bad boy, shiny toy with a price
You know that I bought it (oh yeah, you're right, I want it)

Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more

And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

Hang your head low in the glow of the vending machine
I'm not dying (oh yeah, you're right, I want it)
"
"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,spotify:artist:716NhGYqD1jl2wI1Qkgq36,83,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",214945,2023-01-11,86,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,audio_features,4nrPB8O7Y7wsOCJdgXkthe,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,218289,4,"Pa tipos como tú-ú-ú-ú-ú
Oh-oh (oh-oh)
Pa tipos como tú-ú-ú-ú-ú

Perdón, ya cogí otro avión
Aquí no vuelvo, no quiero otra decepción
Tanto que te la' das de campeón
Y, cuando te necesitaba, diste tu peor versión

Sorry, baby, hace rato
Que yo debí botar ese gato
Una loba como yo no está pa novatos
Una loba como yo no está

Pa tipos como tú-ú-ú-ú-ú
Pa tipos como tú-ú-ú-ú-ú
A ti te quedé grande, por eso estás
Con una igualita que tú-ú-ú-ú-ú
Oh-oh, oh-oh

Esto es pa que te mortifique', mastique', trague', trague', mastique'
Yo contigo ya no regreso, ni que me llore', ni me supliques
Entendí que no es culpa mía que te critiquen
Yo solo hago música, perdón que te sal-pique

Me dejaste de vecina a la suegra
"
Ella Baila Sola,Eslabon Armado,spotify:artist:0XeEobZplHxzM9QzFQWLiR,78,"corrido, corridos tumbados, sad sierreno, sierreno",165671,2023-03-16,87,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,audio_features,3dnP0JxCgygwQH9Gm7q7nb,spotify:track:3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/tracks/3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/audio-analysis/3dnP0JxCgygwQH9Gm7q7nb,165671,3,"Compa
¿Qué le parece esa morra?
La que anda bailando sola
Me gusta pa mí

¡Bella!
Ella sabe que está buena
Que todos andan mirándola cómo baila

Me acerco
Y le tiro todo un verbo
Tomamos tragos sin peros, solo tentación

Le dije
""Voy a conquistar tu familia
"
Karma,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,204852,2022-10-21,88,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,audio_features,7KokYm8cMIXCsGVmUvKtqf,spotify:track:7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/tracks/7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/audio-analysis/7KokYm8cMIXCsGVmUvKtqf,204852,4,"You're talking shit for the hell of it
Addicted to betrayal, but you're relevant
You're terrified to look down
'Cause if you dare, you'll see the glare
Of everyone you burned just to get there
It's coming back around

And I keep my side of the street clean
You wouldn't know what I mean

'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend
Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that

Spider-boy, king of thieves
Weave your little webs of opacity
My pennies made your crown
"
I KNOW ?,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,91,"hip hop, rap, slap house",211582,2023-07-28,91,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4,"Tell me, is you still up? (Up)
It's 5 a.m. and I'm drunk right now
Tell me, can we still fuck? (Fuck that shit)
One of one, I'm in the zone right now
Tell me, am I still? Mmm
Tellin' you just how I feel right now
You said it's just the drugs and I know
I know, I know, I know, I know, I know, I know
I lied too, way before (let's go), before
Before I had you right inside my arms
But then again, I could be drunk (it's lit, yeah)

Baby, I don't wanna sound righteous (yeah)
I got 20 bitches suckin' like bisons
I just eeny, meeny, miney, roll the dices, I pick her (pop It, pop It)

She ain't really even my type, been out here
She been losin' herself to the night shift
She been losin' herself, and I get it, oh, girl, yeah, I get it

Yeah, yeah, you've been fightin' for your shot
And you've been searchin' for your spot
Girl, I feel it, yeah, girl, I feel it, yeah
"
TQG,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,89,"reggaeton, reggaeton colombiano, trap latino, urbano latino",197933,2023-02-24,89,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,199440,4,"La que te dijo que un vacío se llena
Con otra persona, te miente
E' como tapar un herida con maquillaje
No se ve, pero se siente
Te fuiste diciendo que me superaste (ey)
Y te conseguiste nueva novia (novia)
Lo que ella no sabe es que tú todavía (au)
Me estás viendo toa' la' historia' (papi)

Bebé, ¿qué fue?
¿No, pues, que muy tragaíto?
¿Qué haces buscándome el lao?
Si sabes que yo errore' no repito (eh, papi)
Dile a tu nueva bebé
Que, por hombre', no compito
Que deje de estar tirando
Que, al meno', yo te tenía bonito

Verte con la nueva me dolió (dolió)
Pero ya estoy puesta pa lo mío
Lo que vivimos se me olvidó
Y eso e' lo que te tiene ofendido
Que hasta la vida me mejoró
Por acá ya no eres bienvenido
Vi lo que tu novia me tiró
"
MONACO,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,"reggaeton, trap latino, urbano latino",267194,2023-10-13,96,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,audio_features,4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,267194,4,"Dime (dime), dime, ¿esto es lo que tú quería'?
Yo soy fino, esto es trap de galería
Tú eres un charro, Rocky ""The Kid"", una porquería
Yo un campeón, Rocky Marciano, Rocky Balboa, Rocky Maivia

Tengo la ruta, tengo la vía, sí, tengo la vía
Los gasto de noche, facturo to el día
Tanta plata que, que me gusta que
Me chapeen, por eso le meto a toa estas arpía'

Ustedes no saben lo que es estar en altamar con doscientos cuero'
Que la azafata te mame el bicho en el cielo
Lo que es tirar quiniento' mil en el putero
Por eso tu opinión me importa cero

Por eso tú estás 101 en el top 100 y yo estoy primero
Ya no son rapero', ahora son podcastero'
Más que tú está cobrando mi barbero
Chingando y viajando en el mundo entero, hey (hey, hey, hey)

Bebiendo mucha champaña, nunca estamos seco'
Primero llegó Verstappen, después llegó Checo
Si Pablo me viera, diría que soy un verraco
Ustede' hablando mierda y yo y los mío' por Mónaco
Bebiendo mucha champaña, nunca estamos seco'
"
Lovin On Me,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,84,"deep underground hip hop, kentucky hip hop, pop rap, rap",138411,2023-11-10,97,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4,"I don't like no whips and chains, and you can't tie me down
But you can whip your lovin' on me, baby
Whip your lovin' on me, baby

I'm vanilla, baby, I'll choke you, but I ain't no killer, baby (I don't like no whips and chains)
She 28, telling me I'm still a baby (and you can't tie me down)
I get love from Detroit like Skilla Baby (but you can whip your lovin' on me, baby)
And the thing about your boy is (whip your lovin' on me, baby)
I don't like no whips and chains, and you can't tie me down
But you can whip your lovin' on me, baby (that's right, that's right)
Whip your lovin' on me, baby

Young J-A-C-K, AKA Rico, like Suave, Young Enrique
Speaking of AKA, she's a alpha
But not around your boy, she get quiet 'round your boy, hold on (shh)
Don't know what you heard or what you thought about your boy
But they lied about your boy, goin' dumb, and it's some' idiotic about your boy
She wearing cheetah print
That's how bad she wanna be spotted around your boy

"
Last Night,Morgan Wallen,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,85,contemporary country,163854,2023-01-31,84,0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,audio_features,59uQI0PADDKeE6UZDTJEe8,spotify:track:59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8,163855,4,"Last night we let the liquor talk
I can't remember everything we said, but we said it all
You told me that you wish I was somebody you never met
But baby, baby, something's tellin' me this ain't over yet
No way it was our last night

I kiss your lips
Make you grip the sheets with your fingertips
Last bottle of Jack, we split a fifth
Just talk about life goin' sip for sip, yeah
You, you know you love to fight
And I say shit, I don't mean
But I'm still gon' wake up wantin' you and me

I know that last night we let the liquor talk
I can't remember everything we said, but we said it all
"
Here With Me,d4vd,spotify:artist:5y8tKLUfMvliMe8IKamR32,77,"bedroom pop, bedroom r&b",242484,2022-09-22,26,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,78Sw5GDo6AlGwTwanjXbGh,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4,"Watch the sunrise along the coast
As we're both getting old
I can't describe what I'm feeling
And all I know is we're going home
So please don't let me go, oh
Don't let me go, oh-oh-oh

And if it's right
I don't care how long it takes
As long as I'm with you
I've got a smile on my face
"
Snooze,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,88,"pop, r&b, rap",201800,2022-12-09,92,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4,"I'll touch that fire for you
I do that three-four times again, I testify for you
I told that lie, I'd kill that b-
I do what all of them around you scared to do, I'm not
Long as you juggin' out here for me, I got it
Mobbin', scheming, looting, hide your bodies
Long as you dreaming 'bout me, ain't no problem
I don't got nobody, just with you right now
Tell the truth, I look better under you

I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do

I can't lose when I'm with you
I can't just snooze and miss the moment
You just too important
Nobody do body like you do, you do

In the droptop ride with you, I feel like Scarface (Scarface)
Like the white b- with the bob, I'll be your main one (main one)
"
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,86,"classic oklahoma country, modern country pop",227195,2023-08-25,92,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196,4,"Rotgut whiskey's gonna ease my mind
Beach towel rests on the dryin' line
Do I remind you of your daddy in his '88 Ford?
Labrador hangin' out the passenger door
The sand from your hair is blowin' in my eyes
Blame it on the beach, grown men don't cry
Do you remember that beat down basement couch?
I'd sing you my love songs and you'd tell me about
How your mama ran off and pawned her ring
I remember, I remember everything

A cold shoulder at closing time
You were begging me to stay 'til the sun rose
Strange words come on out
Of a grown man's mouth when his mind's broke
Pictures and passin' time
"
Cupid - Twin Ver.,FIFTY FIFTY,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,70,k-pop girl group,174253,2023-02-24,84,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,audio_features,7FbrGaHYVDmfr7KoLIZnQ7,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/tracks/7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/audio-analysis/7FbrGaHYVDmfr7KoLIZnQ7,174253,4,"La, la, la, la-la-la
La, la-la-la-la, la-la-la

A hopeless romantic all my life
Surrounded by couples all the time
I guess I should take it as a sign
(Oh, why? Oh, why? Oh, why? Oh, why?)

I'm feeling lonely (lonely)
Oh, I wish I'd find a lover that could hold me (hold me)
Now I'm crying in my room
So skeptical of love (say what you say, but I want it more)
But still I want it more, more, more

I gave a second chance to Cupid
But now I'm left here feeling stupid (oh, oh-oh, oh-oh-oh)
Oh, the way he makes me feel that love isn't real
Cupid is so dumb (oh, oh, oh)
"
Escapism.,RAYE,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,78,"uk contemporary r&b, uk pop",272373,2022-11-25,6,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5WxVXxCMRnvxUKFq40ELwq,spotify:track:5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/tracks/5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/audio-analysis/5WxVXxCMRnvxUKFq40ELwq,272373,4,"Sleazin' and teasin', I'm sittin' on him
All of my diamonds are drippin' on him
I met him at the bar, it was 12 or somethin'
I ordered two more wines, 'cause tonight, I want him

A little context if you care to listen
I find myself in a shit position
The man that I love sat me down last night
And he told me that it's over, dumb decision
And I don't wanna feel how my heart is rippin'
In fact, I don't wanna feel, so I stick to sippin'
And I'm out on the town with a simple mission
In my little black dress, and this shit is sittin'

Just a heart broke bitch, high heels, six inch
In the back of the nightclub, sippin' champagne
I don't trust any of these bitches I'm with
In the back of the taxi, sniffin' cocaine
Drunk calls, drunk texts, drunk tears, drunk sex
I was lookin' for a man who was on the same page
Now it's back to the intro, back to the bar
To the Bentley, to the hotel, to my old ways

'Cause I don't wanna feel how I did last night
I don't wanna feel how I did last night
Doctor, doctor, anything, please
Doctor, doctor, have mercy on me, take this pain away
You're asking me my symptoms, doctor, I don't wanna feel

"
